cpu_usage,mem_usage,disk_io
38.9,3.50332,0.0
35.8,3.50332,0.0
36.9,3.50487,0.0
43.7,3.52687,0.0
21.8,3.54577,0.0
7.2,3.51817,0.0
7.3,3.51082,0.0
