cpu_usage,mem_usage,disk_io
35.2,3.55957,0.0
59.0,3.85125,0.0
58.4,4.00144,0.0
60.3,4.05259,0.0
58.9,4.22518,0.0
57.3,4.18103,0.0
58.9,4.19653,0.0
60.5,4.31932,0.0
6.3,3.51677,0.0
