__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,start_time,end_time,run_time
run_25,DONE,fasta,cpp,True,1,27.371,3.516,0.0,1697568476.706635,1697568489.171969,12.465333938598633
run_26,DONE,fasta,cpp,True,2,29.171,3.521,0.0,1697568490.248713,1697568502.8040729,12.555359840393066
run_27,DONE,fasta,cpp,True,3,25.671,3.525,0.0,1697568503.873877,1697568516.011302,12.137424945831299
run_28,DONE,fasta,cpp,True,4,26.057,3.524,0.0,1697568517.083071,1697568529.633295,12.55022406578064
run_29,DONE,fasta,cpp,True,5,27.586,3.525,0.0,1697568530.7046132,1697568543.62342,12.918806791305542
run_30,DONE,knucleotide,py,False,1,38.6,3.539,0.0,1697568553.6913679,1697568557.869856,4.178488254547119
run_31,DONE,knucleotide,py,False,2,36.05,3.54,0.0,1697568558.925508,1697568563.055951,4.130443096160889
run_32,DONE,knucleotide,py,False,3,39.4,3.54,0.0,1697568564.105684,1697568568.214477,4.108793020248413
run_33,DONE,knucleotide,py,False,4,29.45,3.548,0.0,1697568569.267719,1697568573.4329321,4.165213108062744
run_34,DONE,knucleotide,py,False,5,37.75,3.544,0.0,1697568574.4870121,1697568578.6768909,4.189878702163696
run_35,DONE,knucleotide,py,True,1,33.3,3.567,0.0,1697568588.731095,1697568591.4662778,2.735182762145996
run_36,DONE,knucleotide,py,True,2,32.2,3.562,0.0,1697568592.5205219,1697568595.24411,2.723588228225708
run_37,DONE,knucleotide,py,True,3,32.2,3.56,0.0,1697568596.292886,1697568599.039885,2.7469990253448486
run_38,DONE,knucleotide,py,True,4,33.3,3.566,0.0,1697568600.097444,1697568602.734418,2.6369738578796387
run_39,DONE,knucleotide,py,True,5,33.3,3.563,0.0,1697568603.791896,1697568606.418921,2.6270248889923096
run_40,DONE,knucleotide,js,False,1,33.0,3.579,0.0,1697568616.477309,1697568618.92349,2.446181058883667
run_41,DONE,knucleotide,js,False,2,17.25,3.535,0.0,1697568619.984763,1697568624.0110579,4.026294946670532
run_42,DONE,knucleotide,js,False,3,32.5,3.57,0.0,1697568625.065977,1697568627.606085,2.5401079654693604
run_43,DONE,knucleotide,js,False,4,33.7,3.576,0.0,1697568628.661054,1697568631.079238,2.4181840419769287
run_44,DONE,knucleotide,js,False,5,32.5,3.575,0.0,1697568632.127399,1697568634.797919,2.670520067214966
run_45,DONE,knucleotide,js,True,1,33.3,3.572,0.0,1697568644.854982,1697568647.5813172,2.726335287094116
run_46,DONE,knucleotide,js,True,2,32.1,3.581,0.0,1697568648.636408,1697568651.2565498,2.6201417446136475
run_47,DONE,knucleotide,js,True,3,33.3,3.573,0.0,1697568652.315553,1697568654.952818,2.6372649669647217
run_48,DONE,knucleotide,js,True,4,34.5,3.568,0.0,1697568656.007334,1697568658.743882,2.7365479469299316
run_49,DONE,knucleotide,js,True,5,32.5,3.573,0.0,1697568659.799177,1697568662.5218182,2.7226412296295166
run_50,DONE,knucleotide,cpp,False,1,16.8,3.517,0.0,1697568672.577028,1697568675.198424,2.621396064758301
run_51,DONE,knucleotide,cpp,False,2,15.8,3.515,0.0,1697568676.254688,1697568678.886592,2.631903886795044
run_52,DONE,knucleotide,cpp,False,3,14.9,3.509,0.0,1697568679.9404218,1697568682.55686,2.616438150405884
run_53,DONE,knucleotide,cpp,False,4,17.8,3.515,0.0,1697568683.614712,1697568686.2421708,2.6274588108062744
run_54,DONE,knucleotide,cpp,False,5,15.9,3.519,0.0,1697568687.298141,1697568689.935564,2.637423038482666
run_55,DONE,knucleotide,cpp,True,1,16.3,3.514,0.0,1697568699.995051,1697568702.637656,2.6426050662994385
run_56,DONE,knucleotide,cpp,True,2,8.4,3.517,0.0,1697568703.698674,1697568706.301276,2.602602005004883
run_57,DONE,knucleotide,cpp,True,3,10.5,3.512,0.0,1697568707.3556118,1697568710.0050979,2.6494860649108887
run_58,DONE,knucleotide,cpp,True,4,10.3,3.507,0.0,1697568711.060468,1697568713.690368,2.6298999786376953
run_59,DONE,knucleotide,cpp,True,5,7.1,3.513,0.0,1697568714.749172,1697568717.431543,2.682371139526367
run_60,DONE,pidigits,py,False,1,32.6,3.558,0.0,1697568727.4859,1697568730.2344089,2.748508930206299
run_61,DONE,pidigits,py,False,2,33.7,3.564,0.0,1697568731.292869,1697568733.99828,2.705410957336426
run_62,DONE,pidigits,py,False,3,34.1,3.596,0.0,1697568735.053646,1697568737.898277,2.8446309566497803
run_63,DONE,pidigits,py,False,4,33.7,3.572,0.0,1697568738.953291,1697568741.648313,2.6950221061706543
run_64,DONE,pidigits,py,False,5,33.3,3.597,0.0,1697568742.70143,1697568745.583061,2.8816308975219727
run_65,DONE,pidigits,py,True,1,32.5,3.562,0.0,1697568755.638456,1697568758.280406,2.6419498920440674
run_66,DONE,pidigits,py,True,2,32.6,3.565,0.0,1697568759.337903,1697568761.95225,2.614346981048584
run_67,DONE,pidigits,py,True,3,31.8,3.565,0.0,1697568763.008097,1697568765.6376,2.629503011703491
run_68,DONE,pidigits,py,True,4,33.3,3.562,0.0,1697568766.693351,1697568769.023926,2.3305749893188477
run_69,DONE,pidigits,py,True,5,31.8,3.571,0.0,1697568770.081676,1697568772.7131772,2.6315011978149414
run_70,DONE,pidigits,js,False,1,32.9,3.588,0.0,1697568782.7686899,1697568785.114967,2.3462772369384766
run_71,DONE,pidigits,js,False,2,34.4,3.574,0.0,1697568786.17222,1697568788.724276,2.552056074142456
run_72,DONE,pidigits,js,False,3,33.8,3.579,0.0,1697568789.7725399,1697568792.4651809,2.692641019821167
run_73,DONE,pidigits,js,False,4,32.5,3.578,0.0,1697568793.522489,1697568796.153754,2.6312649250030518
run_74,DONE,pidigits,js,False,5,32.6,3.578,0.0,1697568797.209177,1697568799.8458638,2.6366868019104004
run_75,DONE,pidigits,js,True,1,32.5,3.582,0.0,1697568809.901164,1697568812.231914,2.330749988555908
run_76,DONE,pidigits,js,True,2,33.3,3.582,0.0,1697568813.288982,1697568815.943712,2.6547300815582275
run_77,DONE,pidigits,js,True,3,37.2,3.515,0.0,1697568816.9986088,1697568819.2011561,2.202547311782837
run_78,DONE,pidigits,js,True,4,32.6,3.578,0.0,1697568820.256593,1697568822.9038951,2.6473021507263184
run_79,DONE,pidigits,js,True,5,32.5,3.586,0.0,1697568823.953494,1697568826.273611,2.3201169967651367
run_80,DONE,pidigits,cpp,False,1,8.2,3.517,0.0,1697568836.3286889,1697568838.957574,2.62888503074646
run_81,DONE,pidigits,cpp,False,2,8.4,3.513,0.0,1697568840.0186949,1697568842.597993,2.5792980194091797
run_82,DONE,pidigits,cpp,False,3,6.0,3.52,0.0,1697568843.6525161,1697568846.3396878,2.687171697616577
run_83,DONE,pidigits,cpp,False,4,7.2,3.519,0.0,1697568847.400713,1697568850.031762,2.6310489177703857
run_84,DONE,pidigits,cpp,False,5,7.1,3.519,0.0,1697568851.087944,1697568853.828367,2.7404229640960693
run_85,DONE,pidigits,cpp,True,1,8.3,3.51,0.0,1697568863.885142,1697568866.188002,2.3028600215911865
run_86,DONE,pidigits,cpp,True,2,7.2,3.519,0.0,1697568867.242979,1697568869.91055,2.6675710678100586
run_87,DONE,pidigits,cpp,True,3,8.3,3.518,0.0,1697568870.969144,1697568873.6681972,2.6990530490875244
run_88,DONE,pidigits,cpp,True,4,8.3,3.512,0.0,1697568874.725627,1697568877.348842,2.6232149600982666
run_89,DONE,pidigits,cpp,True,5,7.2,3.52,0.0,1697568878.395564,1697568881.058676,2.663111925125122
run_90,DONE,regexredux,py,False,1,33.7,3.545,0.0,1697568891.115104,1697568895.189824,4.074720144271851
run_91,DONE,regexredux,py,False,2,20.4,3.55,0.0,1697568896.247309,1697568900.409858,4.162549018859863
run_92,DONE,regexredux,py,False,3,32.4,3.55,0.0,1697568901.459116,1697568905.473643,4.014527082443237
run_93,DONE,regexredux,py,False,4,20.0,3.559,0.0,1697568906.530059,1697568910.638699,4.10863995552063
run_94,DONE,regexredux,py,False,5,35.75,3.551,0.0,1697568911.6939561,1697568915.661654,3.967697858810425
run_95,DONE,regexredux,py,True,1,32.5,3.576,0.0,1697568925.717535,1697568928.359104,2.641568899154663
run_96,DONE,regexredux,py,True,2,32.6,3.564,0.0,1697568929.415273,1697568932.051195,2.6359219551086426
run_97,DONE,regexredux,py,True,3,32.1,3.573,0.0,1697568933.106289,1697568935.4246259,2.3183369636535645
run_98,DONE,regexredux,py,True,4,33.3,3.575,0.0,1697568936.4817731,1697568939.215809,2.7340359687805176
run_99,DONE,regexredux,py,True,5,32.9,3.569,0.0,1697568940.268533,1697568942.9003022,2.6317691802978516
run_100,DONE,regexredux,js,False,1,32.6,3.592,0.0,1697568952.96112,1697568955.2917051,2.330585241317749
run_101,DONE,regexredux,js,False,2,32.1,3.583,0.0,1697568956.351176,1697568958.9890292,2.6378531455993652
run_102,DONE,regexredux,js,False,3,33.7,3.581,0.0,1697568960.044796,1697568962.355398,2.3106019496917725
run_103,DONE,regexredux,js,False,4,32.5,3.582,0.0,1697568963.4142249,1697568965.728996,2.3147711753845215
run_104,DONE,regexredux,js,False,5,32.6,3.58,0.0,1697568966.784083,1697568969.407465,2.623382091522217
run_105,DONE,regexredux,js,True,1,32.5,3.582,0.0,1697568979.462691,1697568981.760383,2.297691822052002
run_106,DONE,regexredux,js,True,2,32.9,3.585,0.0,1697568982.8180852,1697568985.097718,2.279632806777954
run_107,DONE,regexredux,js,True,3,36.5,3.569,0.0,1697568986.153586,1697568988.766895,2.613309144973755
run_108,DONE,regexredux,js,True,4,32.5,3.584,0.0,1697568989.82758,1697568992.4485419,2.620961904525757
run_109,DONE,regexredux,js,True,5,33.3,3.578,0.0,1697568993.506188,1697568996.165049,2.6588611602783203
run_110,DONE,regexredux,cpp,False,1,8.2,3.512,0.0,1697569006.2198908,1697569008.846875,2.626984119415283
run_111,DONE,regexredux,cpp,False,2,7.1,3.514,0.0,1697569009.906927,1697569012.538309,2.6313819885253906
run_112,DONE,regexredux,cpp,False,3,8.2,3.515,0.0,1697569013.579653,1697569016.218375,2.6387219429016113
run_113,DONE,regexredux,cpp,False,4,9.5,3.521,0.0,1697569017.279115,1697569019.601938,2.3228230476379395
run_114,DONE,regexredux,cpp,False,5,7.1,3.499,0.0,1697569020.657001,1697569023.267605,2.6106040477752686
run_115,DONE,regexredux,cpp,True,1,14.1,3.505,0.0,1697569033.32271,1697569035.920227,2.5975170135498047
run_116,DONE,regexredux,cpp,True,2,12.9,3.511,0.0,1697569036.9688058,1697569039.518324,2.54951810836792
run_117,DONE,regexredux,cpp,True,3,11.9,3.516,0.0,1697569040.574131,1697569043.174871,2.6007399559020996
run_118,DONE,regexredux,cpp,True,4,14.1,3.521,0.0,1697569044.236371,1697569046.890476,2.6541049480438232
run_119,DONE,regexredux,cpp,True,5,13.1,3.517,0.0,1697569047.948927,1697569050.583977,2.635050058364868
run_120,DONE,revcomp,py,False,1,32.6,3.566,0.0,1697569060.63834,1697569063.012332,2.3739919662475586
run_121,DONE,revcomp,py,False,2,33.3,3.564,0.0,1697569064.067391,1697569066.6959722,2.6285812854766846
run_122,DONE,revcomp,py,False,3,33.3,3.574,0.0,1697569067.752921,1697569070.3913631,2.638442039489746
run_123,DONE,revcomp,py,False,4,33.3,3.597,0.0,1697569071.4482481,1697569074.168958,2.720709800720215
run_124,DONE,revcomp,py,False,5,33.0,3.582,0.0,1697569075.22386,1697569077.8779032,2.654043197631836
run_125,DONE,revcomp,py,True,1,34.4,3.575,0.0,1697569087.9342232,1697569090.207284,2.2730607986450195
run_126,DONE,revcomp,py,True,2,33.0,3.538,0.0,1697569091.2633028,1697569093.594177,2.33087420463562
run_127,DONE,revcomp,py,True,3,33.3,3.563,0.0,1697569094.651066,1697569097.3206909,2.6696248054504395
run_128,DONE,revcomp,py,True,4,31.4,3.569,0.0,1697569098.374711,1697569101.003962,2.629251003265381
run_129,DONE,revcomp,py,True,5,32.1,3.575,0.0,1697569102.056729,1697569104.646632,2.589902877807617
run_130,DONE,revcomp,js,False,1,33.3,3.594,0.0,1697569114.7029362,1697569117.085228,2.382291793823242
run_131,DONE,revcomp,js,False,2,32.5,3.586,0.0,1697569118.144097,1697569120.448766,2.30466890335083
run_132,DONE,revcomp,js,False,3,31.8,3.583,0.0,1697569121.5039392,1697569124.17117,2.6672308444976807
run_133,DONE,revcomp,js,False,4,33.3,3.585,0.0,1697569125.226676,1697569127.517407,2.2907309532165527
run_134,DONE,revcomp,js,False,5,33.3,3.582,0.0,1697569128.571699,1697569131.205601,2.633902072906494
run_135,DONE,revcomp,js,True,1,33.3,3.581,0.0,1697569141.261158,1697569143.550087,2.288928985595703
run_136,DONE,revcomp,js,True,2,31.8,3.585,0.0,1697569144.606168,1697569146.877957,2.271789073944092
run_137,DONE,revcomp,js,True,3,33.3,3.584,0.0,1697569147.9336052,1697569150.570912,2.6373066902160645
run_138,DONE,revcomp,js,True,4,33.3,3.589,0.0,1697569151.626754,1697569154.255689,2.628934860229492
run_139,DONE,revcomp,js,True,5,33.3,3.583,0.0,1697569155.3124108,1697569157.950103,2.6376922130584717
run_140,DONE,revcomp,cpp,False,1,8.3,3.513,0.0,1697569168.00803,1697569170.340391,2.3323609828948975
run_141,DONE,revcomp,cpp,False,2,34.1,3.708,0.0,1697569171.393728,1697569173.5257332,2.132005214691162
run_142,DONE,revcomp,cpp,False,3,8.1,3.512,0.0,1697569174.583172,1697569177.201067,2.6178948879241943
run_143,DONE,revcomp,cpp,False,4,7.0,3.519,0.0,1697569178.258792,1697569180.819184,2.560392141342163
run_144,DONE,revcomp,cpp,False,5,11.7,3.523,0.0,1697569181.8768508,1697569184.411289,2.534438133239746
run_145,DONE,revcomp,cpp,True,1,9.4,3.522,0.0,1697569194.462121,1697569197.071191,2.609070062637329
run_146,DONE,revcomp,cpp,True,2,7.2,3.521,0.0,1697569198.131777,1697569200.681105,2.549327850341797
run_147,DONE,revcomp,cpp,True,3,8.1,3.522,0.0,1697569201.750068,1697569204.44343,2.69336199760437
run_148,DONE,revcomp,cpp,True,4,7.2,3.521,0.0,1697569205.499583,1697569208.0687969,2.5692138671875
run_149,DONE,revcomp,cpp,True,5,7.1,3.522,0.0,1697569209.12598,1697569211.405498,2.2795181274414062
