cpu_usage,mem_usage,disk_io
38.8,3.54247,0.0
36.5,3.53947,0.0
36.0,3.53792,0.0
36.1,3.55162,0.0
57.8,3.55567,0.0
6.4,3.53632,0.0
8.2,3.53132,0.0
