cpu_usage,mem_usage,disk_io
37.9,3.49557,0.0
35.3,3.49767,0.0
35.6,3.49442,0.0
50.6,3.51652,0.0
28.7,3.53267,0.0
5.1,3.50267,0.0
8.0,3.50307,0.0
