cpu_usage,mem_usage,disk_io
41.6,3.52272,0.0
36.8,3.52717,0.0
34.4,3.52877,0.0
34.1,3.53672,0.0
47.1,3.56192,0.0
6.0,3.55762,0.0
8.3,3.53427,0.0
