cpu_usage,mem_usage,disk_io
36.7,3.50497,0.0
35.6,3.51167,0.0
36.8,3.50767,0.0
34.1,3.50997,0.0
54.9,3.53052,0.0
20.3,3.53157,0.0
5.2,3.51657,0.0
7.0,3.50787,0.0
