cpu_usage,mem_usage,disk_io
33.7,3.54297,0.0
50.6,3.88535,0.0
60.9,4.00799,0.0
60.0,4.08343,0.0
58.8,4.00294,0.0
58.9,3.94149,0.0
57.5,4.26507,0.0
53.7,4.15283,0.0
8.0,3.49812,0.0
