cpu_usage,mem_usage,disk_io
31.6,3.56312,0.0
48.3,3.894,0.0
59.1,3.99659,0.0
59.6,4.06834,0.0
56.2,4.08138,0.0
53.5,4.04174,0.0
54.5,4.03419,0.0
58.4,4.34737,0.0
8.0,3.50782,0.0
