cpu_usage,mem_usage,disk_io
34.1,3.57032,0.0
63.2,3.96809,0.0
61.6,4.12653,0.0
61.6,4.01379,0.0
58.0,4.28197,0.0
58.4,4.33152,0.0
57.7,4.33872,0.0
58.6,4.03019,0.0
8.0,3.54787,0.0
