__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,start_time,end_time,run_time,total_energy(J),monsoon_run_time(ms),average_power(W)
run_0,DONE,fasta,py,False,1,47.822,4.004,0.0,1697569952.553832,1697569967.931074,15.377242088317873,0.0616612844157509,15.39050841331482,4.006448829358084
run_1,DONE,fasta,py,False,2,49.522,3.961,0.0,1697569969.00237,1697569983.983861,14.981490850448608,0.06091591031314313,14.976223707199097,4.067508038348863
run_2,DONE,fasta,py,False,3,51.244,4.023,0.0,1697569985.038478,1697570000.248866,15.210387945175173,0.062090577551015214,15.203643083572388,4.083927596149925
run_3,DONE,fasta,py,False,4,47.656,3.923,0.0,1697570001.31302,1697570016.485034,15.172013998031616,0.061223570981592104,15.165324687957764,4.03707617484824
run_4,DONE,fasta,py,False,5,48.989,4.029,0.0,1697570017.552757,1697570032.514097,14.961339950561523,0.061330106548715936,14.962868690490723,4.098820073699688
run_5,DONE,fasta,py,True,1,32.82,3.626,0.0,1697570042.586544,1697570050.98869,8.402145862579346,0.03178449733076572,8.395216226577759,3.786024859031226
run_6,DONE,fasta,py,True,2,32.72,3.63,0.0,1697570052.046135,1697570060.2887769,8.242641925811768,0.031293551417081844,8.271821737289429,3.783151089440226
run_7,DONE,fasta,py,True,3,32.8,3.631,0.0,1697570061.330719,1697570069.9198909,8.589171886444092,0.032647413761710056,8.566920518875122,3.810869225386116
run_8,DONE,fasta,py,True,4,33.0,3.628,0.0,1697570070.9660249,1697570079.435083,8.4690580368042,0.032101394585226095,8.483500242233276,3.783979922039281
run_9,DONE,fasta,py,True,5,31.033,3.616,0.0,1697570080.476453,1697570090.277498,9.801044940948486,0.03753600274946557,9.795682191848755,3.831892666005464
run_10,DONE,fasta,js,False,1,14.643,3.595,0.0,1697570100.332748,1697570112.377396,12.044647932052612,0.04436930793040068,12.053706407546997,3.6809680301007184
run_11,DONE,fasta,js,False,2,17.65,3.62,0.0,1697570113.430184,1697570124.014961,10.584777116775513,0.039310459676767016,10.585577487945557,3.7135866910928796
run_12,DONE,fasta,js,False,3,20.017,3.617,0.0,1697570125.0783842,1697570136.038234,10.95984983444214,0.039263024387892684,10.947832345962524,3.5863742837067267
run_13,DONE,fasta,js,False,4,19.267,3.605,0.0,1697570137.103622,1697570147.816834,10.713212013244627,0.039034539970397,10.709376096725464,3.644893933861594
run_14,DONE,fasta,js,False,5,17.75,3.61,0.0,1697570148.873613,1697570159.374578,10.500964879989624,0.03904204318151067,10.484735012054443,3.7237033779703066
run_15,DONE,fasta,js,True,1,32.9,3.593,0.0,1697570169.440047,1697570172.121428,2.6813809871673584,0.009915308262932666,2.681427240371704,3.6977726315475894
run_16,DONE,fasta,js,True,2,33.3,3.581,0.0,1697570173.17521,1697570175.77359,2.5983800888061523,0.010678334109832118,2.6028048992156982,4.10262563784547
run_17,DONE,fasta,js,True,3,33.7,3.593,0.0,1697570176.8225942,1697570179.496855,2.6742608547210693,0.009984476490580367,2.683011531829834,3.7213692047647964
run_18,DONE,fasta,js,True,4,34.5,3.587,0.0,1697570180.546752,1697570183.273851,2.7270989418029785,0.009991598868079397,2.7204840183258057,3.6727283824399226
run_19,DONE,fasta,js,True,5,33.7,3.588,0.0,1697570184.322282,1697570186.976302,2.654020071029663,0.010372506307656792,2.670386552810669,3.8842714725099974
run_20,DONE,fasta,cpp,False,1,20.2,3.564,0.0,1697570197.030675,1697570206.706181,9.675506114959717,0.03503215802876392,9.683499574661255,3.617716689990086
run_21,DONE,fasta,cpp,False,2,16.96,3.555,0.0,1697570207.773102,1697570217.237762,9.464659929275513,0.03391775916752664,9.45888900756836,3.585807925263522
run_22,DONE,fasta,cpp,False,3,17.22,3.555,0.0,1697570218.288366,1697570227.895794,9.607427835464478,0.035446714997545994,9.60316014289856,3.6911510867345565
run_23,DONE,fasta,cpp,False,4,18.22,3.55,0.0,1697570228.957551,1697570238.432412,9.474860906600952,0.03436091747661071,9.4644935131073,3.630507795163529
run_24,DONE,fasta,cpp,False,5,20.58,3.547,0.0,1697570239.495554,1697570249.012813,9.517259120941162,0.03435323598619818,9.513857126235962,3.6108631368305617
run_25,DONE,fasta,cpp,True,1,27.029,3.537,0.0,1697570259.081064,1697570271.2044852,12.12342119216919,0.04566762333069173,12.110994577407837,3.7707574748552277
run_26,DONE,fasta,cpp,True,2,30.429,3.532,0.0,1697570272.275177,1697570284.781726,12.506548881530762,0.04676038287198706,12.510047912597656,3.7378260418090976
run_27,DONE,fasta,cpp,True,3,27.486,3.536,0.0,1697570285.844587,1697570298.003074,12.15848684310913,0.04550573276459499,12.156142234802246,3.743435366716509
run_28,DONE,fasta,cpp,True,4,27.871,3.53,0.0,1697570299.059544,1697570311.2831318,12.22358775138855,0.04569746908477955,12.207780599594116,3.74330687809862
run_29,DONE,fasta,cpp,True,5,27.971,3.535,0.0,1697570312.360039,1697570324.713444,12.353404998779297,0.04653821563897785,12.375828742980957,3.760412058495262
run_30,DONE,knucleotide,py,False,1,39.35,3.559,0.0,1697570334.781026,1697570338.934913,4.153886795043945,0.015390749946141254,4.148160696029663,3.7102588530073657
run_31,DONE,knucleotide,py,False,2,26.3,3.556,0.0,1697570339.992733,1697570344.1470149,4.154281854629517,0.015808810029657918,4.158190011978149,3.8018488775449906
run_32,DONE,knucleotide,py,False,3,38.5,3.556,0.0,1697570345.1956742,1697570349.363321,4.167646884918213,0.015594755177750087,4.1691343784332275,3.740525913105886
run_33,DONE,knucleotide,py,False,4,39.15,3.557,0.0,1697570350.417082,1697570354.5946271,4.177545070648193,0.015551060474388154,4.160477638244629,3.737806527653732
run_34,DONE,knucleotide,py,False,5,22.3,3.568,0.0,1697570355.6505358,1697570359.811029,4.1604931354522705,0.01642041853180321,4.151484489440918,3.9553125089513594
run_35,DONE,knucleotide,py,True,1,32.9,3.584,0.0,1697570369.867733,1697570372.624734,2.7570009231567383,0.009978453992333835,2.7442939281463623,3.636073341121225
run_36,DONE,knucleotide,py,True,2,33.7,3.575,0.0,1697570373.684923,1697570376.427763,2.742840051651001,0.010638021090445086,2.737077474594116,3.886634992684162
run_37,DONE,knucleotide,py,True,3,33.0,3.58,0.0,1697570377.49058,1697570380.203572,2.712991952896118,0.009986188352201247,2.7147605419158936,3.678478524354002
run_38,DONE,knucleotide,py,True,4,33.0,3.587,0.0,1697570381.260931,1697570384.002017,2.741086006164551,0.010179234258146522,2.7599070072174072,3.688252622833632
run_39,DONE,knucleotide,py,True,5,32.5,3.572,0.0,1697570385.057344,1697570387.788165,2.730821132659912,0.010164297988235104,2.7447850704193115,3.703130747021419
run_40,DONE,knucleotide,js,False,1,20.2,3.563,0.0,1697570397.8430982,1697570402.0340889,4.190990686416626,0.01573999512736746,4.188907623291016,3.757541713226259
run_41,DONE,knucleotide,js,False,2,33.3,3.589,0.0,1697570403.095019,1697570405.798264,2.703244924545288,0.01026533016427293,2.698455333709717,3.8041504841811147
run_42,DONE,knucleotide,js,False,3,33.3,3.595,0.0,1697570406.85185,1697570409.482546,2.6306958198547363,0.009887899000985599,2.635693311691284,3.751536249352428
run_43,DONE,knucleotide,js,False,4,32.9,3.603,0.0,1697570410.5369442,1697570413.27658,2.739635944366455,0.010221312399199232,2.7288095951080322,3.74570377410102
run_44,DONE,knucleotide,js,False,5,33.0,3.585,0.0,1697570414.327015,1697570416.762182,2.435167074203491,0.009461128182827593,2.4367876052856445,3.8826232381950017
run_45,DONE,knucleotide,js,True,1,33.3,3.588,0.0,1697570426.821802,1697570429.528028,2.706226110458374,0.010128823816076122,2.710458755493164,3.7369407653034723
run_46,DONE,knucleotide,js,True,2,33.0,3.584,0.0,1697570430.588557,1697570433.342738,2.754180908203125,0.01058529143554749,2.7693891525268555,3.8222477422103074
run_47,DONE,knucleotide,js,True,3,33.3,3.591,0.0,1697570434.392352,1697570437.144918,2.752565860748291,0.010038396316065477,2.7402307987213135,3.663339716037693
run_48,DONE,knucleotide,js,True,4,32.5,3.59,0.0,1697570438.202519,1697570440.9218502,2.7193312644958496,0.010313427171803122,2.704131603240967,3.8139516432714413
run_49,DONE,knucleotide,js,True,5,34.1,3.59,0.0,1697570441.977373,1697570444.8338351,2.856462240219116,0.010760282767888532,2.840029001235962,3.7887932704932687
run_50,DONE,knucleotide,cpp,False,1,19.1,3.527,0.0,1697570454.890493,1697570457.161005,2.270512104034424,0.008471810433009336,2.2526516914367676,3.760816847635205
run_51,DONE,knucleotide,cpp,False,2,13.4,3.519,0.0,1697570458.212165,1697570460.870259,2.6580939292907715,0.01020814965736011,2.6642861366271973,3.8314764758273765
run_52,DONE,knucleotide,cpp,False,3,15.7,3.523,0.0,1697570461.9279602,1697570464.5445278,2.616567611694336,0.010376177448103468,2.6206929683685303,3.9593258627938352
run_53,DONE,knucleotide,cpp,False,4,14.6,3.531,0.0,1697570465.602456,1697570468.219916,2.617460012435913,0.010446648968500071,2.6154801845550537,3.9941610072940614
run_54,DONE,knucleotide,cpp,False,5,13.9,3.536,0.0,1697570469.2735832,1697570471.993417,2.7198338508605957,0.010702660138241967,2.7163166999816895,3.9401370754426805
run_55,DONE,knucleotide,cpp,True,1,11.4,3.523,0.0,1697570482.0465238,1697570484.717764,2.6712403297424316,0.009784118551125005,2.698375701904297,3.6259289409625794
run_56,DONE,knucleotide,cpp,True,2,8.2,3.528,0.0,1697570485.77464,1697570488.419469,2.644829034805298,0.010827638488320525,2.6438305377960205,4.095435896336526
run_57,DONE,knucleotide,cpp,True,3,9.3,3.521,0.0,1697570489.495842,1697570492.1816971,2.6858551502227783,0.009809700562151689,2.668720006942749,3.675807329593019
run_58,DONE,knucleotide,cpp,True,4,10.3,3.531,0.0,1697570493.237652,1697570495.892254,2.654601812362671,0.010383867817763412,2.642569065093994,3.9294593866722893
run_59,DONE,knucleotide,cpp,True,5,11.3,3.532,0.0,1697570496.94612,1697570499.6462898,2.700169801712036,0.009933242429518848,2.7070062160491943,3.6694568230493974
run_60,DONE,pidigits,py,False,1,33.3,3.571,0.0,1697570509.700528,1697570512.39215,2.691621780395508,0.01047317845572606,2.690403938293457,3.892790337784472
run_61,DONE,pidigits,py,False,2,32.9,3.567,0.0,1697570513.451724,1697570516.095146,2.6434218883514404,0.010327772601305206,2.6401970386505127,3.911743119969582
run_62,DONE,pidigits,py,False,3,32.6,3.578,0.0,1697570517.1422248,1697570519.777715,2.6354901790618896,0.010352425867905534,2.6176207065582275,3.9548991349160727
run_63,DONE,pidigits,py,False,4,33.3,3.586,0.0,1697570520.8383412,1697570523.586614,2.7482728958129883,0.010122702854247783,2.726404905319214,3.712839143774425
run_64,DONE,pidigits,py,False,5,33.3,3.573,0.0,1697570524.6382878,1697570527.335384,2.697096347808838,0.009951367024286489,2.6895699501037598,3.69998446179196
run_65,DONE,pidigits,py,True,1,34.1,3.6,0.0,1697570537.399671,1697570540.1599948,2.7603237628936768,0.010197818530395118,2.7602250576019287,3.694560522269491
run_66,DONE,pidigits,py,True,2,32.9,3.577,0.0,1697570541.220258,1697570543.844265,2.624006986618042,0.010550872376336087,2.623185873031616,4.02215965128786
run_67,DONE,pidigits,py,True,3,37.2,3.572,0.0,1697570544.8983738,1697570547.491204,2.592830181121826,0.010242965706171637,2.5844361782073975,3.96332700824375
run_68,DONE,pidigits,py,True,4,33.7,3.578,0.0,1697570548.550726,1697570551.314068,2.7633421421051025,0.010232989567880605,2.759197950363159,3.708682650526673
run_69,DONE,pidigits,py,True,5,33.0,3.578,0.0,1697570552.369233,1697570554.993132,2.623899221420288,0.010301115441835042,2.617018222808838,3.9362031765980157
run_70,DONE,pidigits,js,False,1,32.6,3.597,0.0,1697570565.047086,1697570567.797368,2.750282049179077,0.010185167368061201,2.767756700515747,3.6799359445731934
run_71,DONE,pidigits,js,False,2,33.0,3.572,0.0,1697570568.8555222,1697570571.452096,2.596573829650879,0.010833245984289792,2.5809264183044434,4.197425353725026
run_72,DONE,pidigits,js,False,3,32.9,3.586,0.0,1697570572.506286,1697570575.181676,2.6753900051116943,0.010563640714025612,2.6664011478424072,3.9617597384300094
run_73,DONE,pidigits,js,False,4,32.9,3.585,0.0,1697570576.23603,1697570578.974998,2.7389681339263916,0.010154958388600234,2.7318921089172363,3.7171886676831725
run_74,DONE,pidigits,js,False,5,34.1,3.594,0.0,1697570580.031025,1697570582.762348,2.731323003768921,0.01058294698430017,2.7367355823516846,3.8669965240873636
run_75,DONE,pidigits,js,True,1,33.0,3.581,0.0,1697570592.8117602,1697570595.5376902,2.7259299755096436,0.009917546454477877,2.7060353755950928,3.664972950435608
run_76,DONE,pidigits,js,True,2,32.2,3.586,0.0,1697570596.5959911,1697570599.334111,2.738119840621948,0.010641544705824938,2.7351481914520264,3.890664768761794
run_77,DONE,pidigits,js,True,3,33.0,3.596,0.0,1697570600.390968,1697570603.133127,2.742158889770508,0.01119867356694964,2.750408172607422,4.071640594469713
run_78,DONE,pidigits,js,True,4,33.0,3.586,0.0,1697570604.187692,1697570606.9205089,2.7328169345855713,0.010389705573562141,2.743239402770996,3.7873856591106523
run_79,DONE,pidigits,js,True,5,33.0,3.59,0.0,1697570607.977398,1697570610.704437,2.727039098739624,0.01076384896980827,2.726060628890991,3.9484994778664153
run_80,DONE,pidigits,cpp,False,1,8.1,3.522,0.0,1697570620.7614982,1697570623.49972,2.7382216453552246,0.010069039147008072,2.7369203567504883,3.6789668074093758
run_81,DONE,pidigits,cpp,False,2,8.1,3.529,0.0,1697570624.569694,1697570627.187402,2.6177079677581787,0.010388700433641082,2.6232104301452637,3.960300063714597
run_82,DONE,pidigits,cpp,False,3,8.0,3.526,0.0,1697570628.24349,1697570630.973121,2.729630947113037,0.01065495739244653,2.7112343311309814,3.9299286196342362
run_83,DONE,pidigits,cpp,False,4,8.0,3.526,0.0,1697570632.0256078,1697570634.783442,2.7578341960906982,0.010511937301764978,2.7486493587493896,3.8244009801773386
run_84,DONE,pidigits,cpp,False,5,10.5,3.53,0.0,1697570635.840742,1697570638.395294,2.5545520782470703,0.010117284619874597,2.5683481693267822,3.939218498762396
run_85,DONE,pidigits,cpp,True,1,8.2,3.531,0.0,1697570648.449198,1697570651.090122,2.640923976898194,0.009642476095504664,2.613182306289673,3.6899362406886698
run_86,DONE,pidigits,cpp,True,2,10.7,3.526,0.0,1697570652.160044,1697570654.8552058,2.695161819458008,0.011160764401249199,2.6898648738861084,4.149191474114828
run_87,DONE,pidigits,cpp,True,3,6.0,3.526,0.0,1697570655.916484,1697570658.30708,2.3905959129333496,0.00864212665559107,2.396527051925659,3.6061043619962234
run_88,DONE,pidigits,cpp,True,4,7.2,3.521,0.0,1697570659.366686,1697570662.012575,2.6458890438079834,0.009594560716577022,2.668062210083008,3.596078337423219
run_89,DONE,pidigits,cpp,True,5,8.2,3.526,0.0,1697570663.07377,1697570665.637333,2.5635628700256348,0.009350368136996879,2.562286138534546,3.6492287088375917
run_90,DONE,regexredux,py,False,1,35.85,3.563,0.0,1697570675.694449,1697570679.709346,4.014897108078003,0.01425285758720192,3.9948911666870117,3.567771183869798
run_91,DONE,regexredux,py,False,2,19.9,3.575,0.0,1697570680.770269,1697570684.930856,4.1605870723724365,0.015179941126690836,4.149442911148071,3.658308223956463
run_92,DONE,regexredux,py,False,3,29.0,3.555,0.0,1697570685.989334,1697570690.04607,4.056735992431641,0.014586394727663744,4.029463768005371,3.619934454674144
run_93,DONE,regexredux,py,False,4,19.9,3.582,0.0,1697570691.099997,1697570695.298851,4.198853969573975,0.015361034410502624,4.209720611572266,3.6489439152508307
run_94,DONE,regexredux,py,False,5,28.55,3.562,0.0,1697570696.357732,1697570700.402456,4.044723987579346,0.015191585018173017,4.056203365325928,3.745272031485613
run_95,DONE,regexredux,py,True,1,33.0,3.577,0.0,1697570710.45915,1697570713.060647,2.601496934890747,0.009120392130463402,2.616974115371704,3.4850906919146123
run_96,DONE,regexredux,py,True,2,32.5,3.583,0.0,1697570714.119582,1697570716.375026,2.255444049835205,0.00894004730617603,2.2628042697906494,3.950870795821482
run_97,DONE,regexredux,py,True,3,31.7,3.576,0.0,1697570717.434004,1697570720.0163012,2.5822970867156982,0.009377760773539771,2.5893359184265137,3.621685663418458
run_98,DONE,regexredux,py,True,4,33.3,3.573,0.0,1697570721.0733829,1697570723.445937,2.372554063796997,0.009056440480544978,2.3806419372558594,3.804201017723917
run_99,DONE,regexredux,py,True,5,33.3,3.583,0.0,1697570724.5012102,1697570727.148898,2.6476879119873047,0.009655847829879879,2.6394476890563965,3.658283462072267
run_100,DONE,regexredux,js,False,1,33.7,3.598,0.0,1697570737.211942,1697570739.9388642,2.7269222736358643,0.009547803836939211,2.726337194442749,3.502062714913274
run_101,DONE,regexredux,js,False,2,32.5,3.593,0.0,1697570740.999805,1697570743.638446,2.638641119003296,0.009851383685998326,2.6446948051452637,3.724960500860977
run_102,DONE,regexredux,js,False,3,33.0,3.591,0.0,1697570744.695692,1697570747.000138,2.30444598197937,0.009036216707621305,2.2897069454193115,3.946451193546304
run_103,DONE,regexredux,js,False,4,32.5,3.588,0.0,1697570748.060149,1697570750.788037,2.7278881072998047,0.009747540317809411,2.7081642150878906,3.599316564151951
run_104,DONE,regexredux,js,False,5,32.6,3.591,0.0,1697570751.840811,1697570754.37974,2.538928985595703,0.009583119392786721,2.5467822551727295,3.762834209058351
run_105,DONE,regexredux,js,True,1,32.9,3.593,0.0,1697570764.437088,1697570766.672056,2.2349679470062256,0.007921704265200002,2.2207818031311035,3.5670790592894397
run_106,DONE,regexredux,js,True,2,33.0,3.588,0.0,1697570767.731253,1697570770.357449,2.6261961460113525,0.00927340834340256,2.6260859966278076,3.531266057284746
run_107,DONE,regexredux,js,True,3,32.6,3.597,0.0,1697570771.411773,1697570774.029016,2.6172430515289307,0.009953107609651441,2.6440842151641846,3.7642929648643597
run_108,DONE,regexredux,js,True,4,33.3,3.591,0.0,1697570775.08559,1697570777.821897,2.73630690574646,0.009958571514709146,2.728334665298462,3.650054973596776
run_109,DONE,regexredux,js,True,5,32.5,3.594,0.0,1697570778.877794,1697570781.500263,2.622468948364258,0.009725576097860471,2.6228904724121094,3.707961197829379
run_110,DONE,regexredux,cpp,False,1,8.4,3.527,0.0,1697570791.55472,1697570794.1577148,2.602994918823242,0.009076865923505002,2.587397575378418,3.508106372936316
run_111,DONE,regexredux,cpp,False,2,11.5,3.537,0.0,1697570795.2204502,1697570797.486871,2.266420841217041,0.008649976640945058,2.2664663791656494,3.8165033995030444
run_112,DONE,regexredux,cpp,False,3,8.1,3.52,0.0,1697570798.544231,1697570801.271668,2.7274370193481445,0.009773729491793509,2.748833179473877,3.5555920834978383
run_113,DONE,regexredux,cpp,False,4,8.4,3.524,0.0,1697570802.327142,1697570804.952839,2.625696897506714,0.010037412086113135,2.612992286682129,3.8413477671831293
run_114,DONE,regexredux,cpp,False,5,11.8,3.529,0.0,1697570806.0105028,1697570808.5954409,2.5849380493164062,0.00915762485751612,2.593350648880005,3.531194233788262
run_115,DONE,regexredux,cpp,True,1,16.2,3.529,0.0,1697570818.658057,1697570820.975722,2.317665100097656,0.008388315671456854,2.3290419578552246,3.6016163827213794
run_116,DONE,regexredux,cpp,True,2,31.8,3.533,0.0,1697570822.0325902,1697570824.339046,2.3064558506011963,0.008517990191084596,2.3082892894744873,3.6901744638012115
run_117,DONE,regexredux,cpp,True,3,13.9,3.529,0.0,1697570825.396352,1697570828.063575,2.6672229766845703,0.009424832053444956,2.658857583999634,3.5446923182953958
run_118,DONE,regexredux,cpp,True,4,14.0,3.531,0.0,1697570829.118916,1697570831.31358,2.194664001464844,0.008268403426730438,2.18241810798645,3.7886431552563775
run_119,DONE,regexredux,cpp,True,5,13.1,3.533,0.0,1697570832.369844,1697570835.0228648,2.6530208587646484,0.009431922694401214,2.674746036529541,3.526287193470917
run_120,DONE,revcomp,py,False,1,32.5,3.585,0.0,1697570845.079367,1697570847.461026,2.381659030914306,0.008420473240150363,2.373570203781128,3.5475981400240197
run_121,DONE,revcomp,py,False,2,33.3,3.578,0.0,1697570848.520858,1697570851.135807,2.614948987960815,0.00975166396458576,2.6274776458740234,3.7114165290422076
run_122,DONE,revcomp,py,False,3,31.8,3.584,0.0,1697570852.192589,1697570854.4095309,2.2169418334960938,0.008713450257421072,2.2367966175079346,3.895504038775292
run_123,DONE,revcomp,py,False,4,32.6,3.581,0.0,1697570855.4693172,1697570858.0892642,2.6199469566345215,0.009249339056195731,2.6049180030822754,3.5507217675379525
run_124,DONE,revcomp,py,False,5,32.5,3.578,0.0,1697570859.1507058,1697570861.797367,2.646661281585694,0.009883914934754436,2.632572650909424,3.7544699597711126
run_125,DONE,revcomp,py,True,1,34.8,3.578,0.0,1697570871.853408,1697570874.489014,2.635605812072754,0.009253542020056384,2.6221556663513184,3.52898271403258
run_126,DONE,revcomp,py,True,2,32.6,3.579,0.0,1697570875.551915,1697570878.187068,2.63515305519104,0.01004876610541463,2.6245100498199463,3.828816013146539
run_127,DONE,revcomp,py,True,3,32.2,3.584,0.0,1697570879.241503,1697570881.863335,2.6218318939208984,0.010000172620078095,2.6145131587982178,3.824869875458862
run_128,DONE,revcomp,py,True,4,31.8,3.608,0.0,1697570882.918744,1697570885.349395,2.4306509494781494,0.009176401215510768,2.4286675453186035,3.778368609239585
run_129,DONE,revcomp,py,True,5,32.6,3.587,0.0,1697570886.397995,1697570889.019624,2.621628999710083,0.009733657391544016,2.6385746002197266,3.6889832073474245
run_130,DONE,revcomp,js,False,1,33.3,3.59,0.0,1697570899.0788789,1697570901.405918,2.3270390033721924,0.008280422574711494,2.316993236541748,3.57377934649068
