__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,start_time,end_time,run_time,total_energy(J),monsoon_run_time(ms),average_power(W)
run_98,DONE,regexredux,py,True,4,32.6,3.58,0.0,1697574916.660491,1697574919.287125,2.626634120941162,0.009363013490513772,2.6195406913757324,3.574295876120366
run_99,DONE,regexredux,py,True,5,32.6,3.582,0.0,1697574920.342057,1697574922.982325,2.640268087387085,0.009857700883315265,2.636263132095337,3.739270470880588
run_100,DONE,regexredux,js,False,1,30.9,3.533,0.0,1697574933.036521,1697574935.357911,2.321390151977539,0.008067932105582503,2.3068039417266846,3.4974502859326266
run_101,DONE,regexredux,js,False,2,32.5,3.586,0.0,1697574936.419884,1697574939.055373,2.635488986968994,0.009519158561285433,2.6277549266815186,3.622544273299786
run_102,DONE,regexredux,js,False,3,32.5,3.6,0.0,1697574940.104275,1697574942.833026,2.7287509441375732,0.009733890863696824,2.7206947803497314,3.57772247515599
run_103,DONE,regexredux,js,False,4,30.8,3.606,0.0,1697574943.8897438,1697574946.628643,2.7388992309570312,0.01053540102727285,2.7367501258850098,3.8496028291460895
run_104,DONE,regexredux,js,False,5,32.5,3.588,0.0,1697574947.684762,1697574950.33352,2.6487579345703125,0.009194870178731971,2.6450302600860596,3.4762816582797065
run_105,DONE,regexredux,js,True,1,32.6,3.599,0.0,1697574960.389311,1697574962.716074,2.3267629146575928,0.008405652230992024,2.330941915512085,3.606118271353572
run_106,DONE,regexredux,js,True,2,32.5,3.591,0.0,1697574963.770378,1697574966.388833,2.618455171585083,0.009401340469454606,2.6158080101013184,3.5940483526122633
run_107,DONE,regexredux,js,True,3,33.3,3.585,0.0,1697574967.446888,1697574970.0766342,2.629746198654175,0.010363020358291924,2.6335113048553467,3.935058239235903
run_108,DONE,regexredux,js,True,4,32.5,3.587,0.0,1697574971.132069,1697574973.704903,2.572833776473999,0.00966577749485513,2.590761423110962,3.730863601963223
run_109,DONE,regexredux,js,True,5,32.5,3.584,0.0,1697574974.761638,1697574977.346689,2.5850510597229004,0.009464271047793939,2.5942039489746094,3.648237083107828
run_110,DONE,regexredux,cpp,False,1,11.6,3.52,0.0,1697574987.40188,1697574990.041139,2.639258861541748,0.009138648798789326,2.6127357482910156,3.4977317567484176
run_111,DONE,regexredux,cpp,False,2,9.1,3.527,0.0,1697574991.12241,1697574993.655613,2.533202886581421,0.00970709411634097,2.537142038345337,3.8259955373534007
run_112,DONE,regexredux,cpp,False,3,10.3,3.526,0.0,1697574994.716778,1697574997.105658,2.3888800144195557,0.008596594746783084,2.3951528072357178,3.589163380646492
run_113,DONE,regexredux,cpp,False,4,10.5,3.526,0.0,1697574998.159704,1697575000.8060632,2.6463592052459717,0.009480357843298806,2.6270411014556885,3.6087588572731413
