cpu_usage,mem_usage,disk_io
37.8,3.52857,0.0
36.0,3.53107,0.0
35.3,3.53412,0.0
41.6,3.54077,0.0
31.0,3.56192,0.0
8.1,3.54892,0.0
6.5,3.52642,0.0
