cpu_usage,mem_usage,disk_io
38.9,3.53482,0.0
35.3,3.53347,0.0
36.5,3.53477,0.0
47.7,3.55502,0.0
39.0,3.57087,0.0
9.3,3.56747,0.0
6.1,3.53437,0.0
