cpu_usage,mem_usage,disk_io
34.1,3.58797,0.0
54.5,3.8495,0.0
57.8,4.08143,0.0
60.9,4.04769,0.0
58.9,3.94714,0.0
57.9,4.07069,0.0
59.4,4.08903,0.0
54.5,4.20823,0.0
6.4,3.54297,0.0
