cpu_usage,mem_usage,disk_io
33.7,3.58092,0.0
57.5,3.99944,0.0
60.2,4.14403,0.0
60.0,4.04869,0.0
58.9,4.04774,0.0
57.3,4.31372,0.0
58.9,3.99509,0.0
58.9,4.12533,0.0
9.3,3.54887,0.0
