cpu_usage,mem_usage,disk_io
33.7,3.55977,0.0
54.5,3.8282,0.0
57.9,4.06114,0.0
60.9,3.98104,0.0
58.5,4.24977,0.0
58.3,4.02459,0.0
58.0,4.16488,0.0
58.0,3.97079,0.0
10.1,3.52397,0.0
