cpu_usage,mem_usage,disk_io
34.1,3.57602,0.0
55.6,3.8451,0.0
58.9,4.13073,0.0
60.6,3.99789,0.0
54.0,4.01039,0.0
58.4,4.03564,0.0
59.4,4.05134,0.0
53.4,4.12188,0.0
8.0,3.53552,0.0
