cpu_usage,mem_usage,disk_io
38.0,3.50427,0.0
34.9,3.50912,0.0
36.0,3.51582,0.0
47.0,3.53042,0.0
21.2,3.53142,0.0
7.1,3.51412,0.0
6.1,3.51727,0.0
