cpu_usage,mem_usage,disk_io
33.0,3.58477,0.0
53.9,3.93539,0.0
61.1,3.99709,0.0
62.7,4.07903,0.0
54.5,4.00319,0.0
53.4,4.05044,0.0
57.8,4.07179,0.0
52.8,4.16683,0.0
8.0,3.52432,0.0
