cpu_usage,mem_usage,disk_io
34.1,3.54682,0.0
55.0,3.7975,0.0
63.6,4.03354,0.0
58.4,3.94204,0.0
59.5,4.23842,0.0
59.5,4.20933,0.0
53.9,4.12468,0.0
55.7,4.17238,0.0
14.8,3.50387,0.0
