cpu_usage,mem_usage,disk_io
38.1,3.53437,0.0
36.1,3.53347,0.0
36.0,3.54097,0.0
43.7,3.55007,0.0
39.3,3.57637,0.0
8.0,3.54327,0.0
7.0,3.53922,0.0
