cpu_usage,mem_usage,disk_io
36.5,3.52967,0.0
33.4,3.52862,0.0
35.3,3.52502,0.0
39.5,3.53802,0.0
54.0,3.54842,0.0
7.2,3.52892,0.0
7.1,3.52407,0.0
