__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,start_time,end_time,run_time
run_35,DONE,knucleotide,py,True,1,32.9,3.584,0.0,1697570369.867733,1697570372.624734,2.7570009231567383
run_36,DONE,knucleotide,py,True,2,33.7,3.575,0.0,1697570373.684923,1697570376.427763,2.742840051651001
run_37,DONE,knucleotide,py,True,3,33.0,3.58,0.0,1697570377.49058,1697570380.203572,2.712991952896118
run_38,DONE,knucleotide,py,True,4,33.0,3.587,0.0,1697570381.260931,1697570384.002017,2.741086006164551
run_39,DONE,knucleotide,py,True,5,32.5,3.572,0.0,1697570385.057344,1697570387.788165,2.730821132659912
run_40,DONE,knucleotide,js,False,1,20.2,3.563,0.0,1697570397.8430982,1697570402.0340889,4.190990686416626
run_41,DONE,knucleotide,js,False,2,33.3,3.589,0.0,1697570403.095019,1697570405.798264,2.703244924545288
run_42,DONE,knucleotide,js,False,3,33.3,3.595,0.0,1697570406.85185,1697570409.4825459,2.6306958198547363
run_43,DONE,knucleotide,js,False,4,32.9,3.603,0.0,1697570410.5369442,1697570413.27658,2.739635944366455
run_44,DONE,knucleotide,js,False,5,33.0,3.585,0.0,1697570414.327015,1697570416.762182,2.435167074203491
run_45,DONE,knucleotide,js,True,1,33.3,3.588,0.0,1697570426.821802,1697570429.528028,2.706226110458374
run_46,DONE,knucleotide,js,True,2,33.0,3.584,0.0,1697570430.588557,1697570433.342738,2.754180908203125
run_47,DONE,knucleotide,js,True,3,33.3,3.591,0.0,1697570434.392352,1697570437.144918,2.752565860748291
run_48,DONE,knucleotide,js,True,4,32.5,3.59,0.0,1697570438.202519,1697570440.9218502,2.7193312644958496
run_49,DONE,knucleotide,js,True,5,34.1,3.59,0.0,1697570441.977373,1697570444.8338351,2.856462240219116
run_50,DONE,knucleotide,cpp,False,1,19.1,3.527,0.0,1697570454.890493,1697570457.161005,2.270512104034424
run_51,DONE,knucleotide,cpp,False,2,13.4,3.519,0.0,1697570458.212165,1697570460.870259,2.6580939292907715
run_52,DONE,knucleotide,cpp,False,3,15.7,3.523,0.0,1697570461.9279602,1697570464.5445278,2.616567611694336
run_53,DONE,knucleotide,cpp,False,4,14.6,3.531,0.0,1697570465.602456,1697570468.219916,2.617460012435913
run_54,DONE,knucleotide,cpp,False,5,13.9,3.536,0.0,1697570469.2735832,1697570471.993417,2.7198338508605957
run_55,DONE,knucleotide,cpp,True,1,11.4,3.523,0.0,1697570482.0465238,1697570484.7177641,2.6712403297424316
run_56,DONE,knucleotide,cpp,True,2,8.2,3.528,0.0,1697570485.77464,1697570488.419469,2.644829034805298
run_57,DONE,knucleotide,cpp,True,3,9.3,3.521,0.0,1697570489.495842,1697570492.1816971,2.6858551502227783
run_58,DONE,knucleotide,cpp,True,4,10.3,3.531,0.0,1697570493.237652,1697570495.8922539,2.654601812362671
run_59,DONE,knucleotide,cpp,True,5,11.3,3.532,0.0,1697570496.94612,1697570499.6462898,2.700169801712036
run_60,DONE,pidigits,py,False,1,33.3,3.571,0.0,1697570509.7005281,1697570512.39215,2.691621780395508
run_61,DONE,pidigits,py,False,2,32.9,3.567,0.0,1697570513.451724,1697570516.095146,2.6434218883514404
run_62,DONE,pidigits,py,False,3,32.6,3.578,0.0,1697570517.1422248,1697570519.777715,2.6354901790618896
run_63,DONE,pidigits,py,False,4,33.3,3.586,0.0,1697570520.8383412,1697570523.5866141,2.7482728958129883
run_64,DONE,pidigits,py,False,5,33.3,3.573,0.0,1697570524.6382878,1697570527.3353841,2.697096347808838
run_65,DONE,pidigits,py,True,1,34.1,3.6,0.0,1697570537.399671,1697570540.1599948,2.7603237628936768
run_66,DONE,pidigits,py,True,2,32.9,3.577,0.0,1697570541.220258,1697570543.844265,2.624006986618042
run_67,DONE,pidigits,py,True,3,37.2,3.572,0.0,1697570544.8983738,1697570547.491204,2.592830181121826
run_68,DONE,pidigits,py,True,4,33.7,3.578,0.0,1697570548.550726,1697570551.314068,2.7633421421051025
run_69,DONE,pidigits,py,True,5,33.0,3.578,0.0,1697570552.369233,1697570554.993132,2.623899221420288
run_70,DONE,pidigits,js,False,1,32.6,3.597,0.0,1697570565.047086,1697570567.797368,2.750282049179077
run_71,DONE,pidigits,js,False,2,33.0,3.572,0.0,1697570568.8555222,1697570571.452096,2.596573829650879
run_72,DONE,pidigits,js,False,3,32.9,3.586,0.0,1697570572.5062861,1697570575.1816761,2.6753900051116943
run_73,DONE,pidigits,js,False,4,32.9,3.585,0.0,1697570576.2360299,1697570578.974998,2.7389681339263916
run_74,DONE,pidigits,js,False,5,34.1,3.594,0.0,1697570580.031025,1697570582.762348,2.731323003768921
run_75,DONE,pidigits,js,True,1,33.0,3.581,0.0,1697570592.8117602,1697570595.5376902,2.7259299755096436
run_76,DONE,pidigits,js,True,2,32.2,3.586,0.0,1697570596.5959911,1697570599.334111,2.7381198406219482
run_77,DONE,pidigits,js,True,3,33.0,3.596,0.0,1697570600.390968,1697570603.133127,2.742158889770508
run_78,DONE,pidigits,js,True,4,33.0,3.586,0.0,1697570604.187692,1697570606.9205089,2.7328169345855713
run_79,DONE,pidigits,js,True,5,33.0,3.59,0.0,1697570607.977398,1697570610.704437,2.727039098739624
run_80,DONE,pidigits,cpp,False,1,8.1,3.522,0.0,1697570620.7614982,1697570623.4997199,2.7382216453552246
run_81,DONE,pidigits,cpp,False,2,8.1,3.529,0.0,1697570624.569694,1697570627.187402,2.6177079677581787
run_82,DONE,pidigits,cpp,False,3,8.0,3.526,0.0,1697570628.24349,1697570630.973121,2.729630947113037
run_83,DONE,pidigits,cpp,False,4,8.0,3.526,0.0,1697570632.0256078,1697570634.783442,2.7578341960906982
run_84,DONE,pidigits,cpp,False,5,10.5,3.53,0.0,1697570635.8407419,1697570638.395294,2.5545520782470703
run_85,DONE,pidigits,cpp,True,1,8.2,3.531,0.0,1697570648.449198,1697570651.090122,2.6409239768981934
run_86,DONE,pidigits,cpp,True,2,10.7,3.526,0.0,1697570652.160044,1697570654.8552058,2.695161819458008
run_87,DONE,pidigits,cpp,True,3,6.0,3.526,0.0,1697570655.916484,1697570658.30708,2.3905959129333496
run_88,DONE,pidigits,cpp,True,4,7.2,3.521,0.0,1697570659.3666859,1697570662.012575,2.6458890438079834
run_89,DONE,pidigits,cpp,True,5,8.2,3.526,0.0,1697570663.07377,1697570665.637333,2.5635628700256348
run_90,DONE,regexredux,py,False,1,35.85,3.563,0.0,1697570675.694449,1697570679.709346,4.014897108078003
run_91,DONE,regexredux,py,False,2,19.9,3.575,0.0,1697570680.770269,1697570684.930856,4.1605870723724365
run_92,DONE,regexredux,py,False,3,29.0,3.555,0.0,1697570685.989334,1697570690.04607,4.056735992431641
run_93,DONE,regexredux,py,False,4,19.9,3.582,0.0,1697570691.099997,1697570695.298851,4.198853969573975
run_94,DONE,regexredux,py,False,5,28.55,3.562,0.0,1697570696.357732,1697570700.402456,4.044723987579346
run_95,DONE,regexredux,py,True,1,33.0,3.577,0.0,1697570710.45915,1697570713.060647,2.601496934890747
run_96,DONE,regexredux,py,True,2,32.5,3.583,0.0,1697570714.119582,1697570716.375026,2.255444049835205
run_97,DONE,regexredux,py,True,3,31.7,3.576,0.0,1697570717.434004,1697570720.0163012,2.5822970867156982
run_98,DONE,regexredux,py,True,4,33.3,3.573,0.0,1697570721.0733829,1697570723.445937,2.372554063796997
run_99,DONE,regexredux,py,True,5,33.3,3.583,0.0,1697570724.5012102,1697570727.1488981,2.6476879119873047
run_100,DONE,regexredux,js,False,1,33.7,3.598,0.0,1697570737.211942,1697570739.9388642,2.7269222736358643
run_101,DONE,regexredux,js,False,2,32.5,3.593,0.0,1697570740.999805,1697570743.638446,2.638641119003296
run_102,DONE,regexredux,js,False,3,33.0,3.591,0.0,1697570744.695692,1697570747.000138,2.30444598197937
run_103,DONE,regexredux,js,False,4,32.5,3.588,0.0,1697570748.060149,1697570750.788037,2.7278881072998047
run_104,DONE,regexredux,js,False,5,32.6,3.591,0.0,1697570751.840811,1697570754.37974,2.538928985595703
run_105,DONE,regexredux,js,True,1,32.9,3.593,0.0,1697570764.437088,1697570766.672056,2.2349679470062256
run_106,DONE,regexredux,js,True,2,33.0,3.588,0.0,1697570767.731253,1697570770.357449,2.6261961460113525
run_107,DONE,regexredux,js,True,3,32.6,3.597,0.0,1697570771.411773,1697570774.029016,2.6172430515289307
run_108,DONE,regexredux,js,True,4,33.3,3.591,0.0,1697570775.0855901,1697570777.821897,2.73630690574646
run_109,DONE,regexredux,js,True,5,32.5,3.594,0.0,1697570778.877794,1697570781.500263,2.622468948364258
run_110,DONE,regexredux,cpp,False,1,8.4,3.527,0.0,1697570791.55472,1697570794.1577148,2.602994918823242
run_111,DONE,regexredux,cpp,False,2,11.5,3.537,0.0,1697570795.2204502,1697570797.486871,2.266420841217041
run_112,DONE,regexredux,cpp,False,3,8.1,3.52,0.0,1697570798.544231,1697570801.271668,2.7274370193481445
run_113,DONE,regexredux,cpp,False,4,8.4,3.524,0.0,1697570802.327142,1697570804.952839,2.625696897506714
run_114,DONE,regexredux,cpp,False,5,11.8,3.529,0.0,1697570806.0105028,1697570808.5954409,2.5849380493164062
run_115,DONE,regexredux,cpp,True,1,16.2,3.529,0.0,1697570818.658057,1697570820.975722,2.3176651000976562
run_116,DONE,regexredux,cpp,True,2,31.8,3.533,0.0,1697570822.0325902,1697570824.339046,2.3064558506011963
run_117,DONE,regexredux,cpp,True,3,13.9,3.529,0.0,1697570825.396352,1697570828.063575,2.6672229766845703
run_118,DONE,regexredux,cpp,True,4,14.0,3.531,0.0,1697570829.118916,1697570831.31358,2.1946640014648438
run_119,DONE,regexredux,cpp,True,5,13.1,3.533,0.0,1697570832.369844,1697570835.0228648,2.6530208587646484
run_120,DONE,revcomp,py,False,1,32.5,3.585,0.0,1697570845.079367,1697570847.461026,2.3816590309143066
run_121,DONE,revcomp,py,False,2,33.3,3.578,0.0,1697570848.520858,1697570851.135807,2.6149489879608154
run_122,DONE,revcomp,py,False,3,31.8,3.584,0.0,1697570852.192589,1697570854.4095309,2.2169418334960938
run_123,DONE,revcomp,py,False,4,32.6,3.581,0.0,1697570855.4693172,1697570858.0892642,2.6199469566345215
run_124,DONE,revcomp,py,False,5,32.5,3.578,0.0,1697570859.1507058,1697570861.797367,2.6466612815856934
run_125,DONE,revcomp,py,True,1,34.8,3.578,0.0,1697570871.853408,1697570874.489014,2.635605812072754
run_126,DONE,revcomp,py,True,2,32.6,3.579,0.0,1697570875.551915,1697570878.187068,2.63515305519104
run_127,DONE,revcomp,py,True,3,32.2,3.584,0.0,1697570879.241503,1697570881.863335,2.6218318939208984
run_128,DONE,revcomp,py,True,4,31.8,3.608,0.0,1697570882.918744,1697570885.349395,2.4306509494781494
run_129,DONE,revcomp,py,True,5,32.6,3.587,0.0,1697570886.397995,1697570889.019624,2.621628999710083
run_130,DONE,revcomp,js,False,1,33.3,3.59,0.0,1697570899.0788789,1697570901.405918,2.3270390033721924
run_131,DONE,revcomp,js,False,2,33.3,3.592,0.0,1697570902.4679182,1697570905.103774,2.6358559131622314
run_132,DONE,revcomp,js,False,3,33.3,3.588,0.0,1697570906.1679978,1697570908.8895922,2.7215943336486816
run_133,DONE,revcomp,js,False,4,31.8,3.591,0.0,1697570909.9486878,1697570912.267362,2.318674325942993
run_134,DONE,revcomp,js,False,5,32.5,3.593,0.0,1697570913.326398,1697570915.9661791,2.6397812366485596
run_135,DONE,revcomp,js,True,1,33.3,3.595,0.0,1697570926.015758,1697570928.347548,2.331789970397949
run_136,DONE,revcomp,js,True,2,33.3,3.586,0.0,1697570929.40701,1697570932.0391092,2.632099151611328
run_137,DONE,revcomp,js,True,3,32.9,3.593,0.0,1697570933.1013062,1697570935.6809778,2.579671621322632
run_138,DONE,revcomp,js,True,4,32.5,3.587,0.0,1697570936.736518,1697570939.4185102,2.681992292404175
run_139,DONE,revcomp,js,True,5,31.7,3.615,0.0,1697570940.473855,1697570943.1830442,2.7091891765594482
run_140,DONE,revcomp,cpp,False,1,8.2,3.531,0.0,1697570953.2308302,1697570955.5809479,2.3501176834106445
run_141,DONE,revcomp,cpp,False,2,7.1,3.538,0.0,1697570956.64345,1697570959.268756,2.6253058910369873
run_142,DONE,revcomp,cpp,False,3,6.0,3.527,0.0,1697570960.324191,1697570962.7609222,2.4367311000823975
run_143,DONE,revcomp,cpp,False,4,8.1,3.531,0.0,1697570963.8162482,1697570966.447873,2.631624937057495
run_144,DONE,revcomp,cpp,False,5,11.7,3.526,0.0,1697570967.5054011,1697570969.7682712,2.2628700733184814
run_145,DONE,revcomp,cpp,True,1,9.3,3.526,0.0,1697570979.826057,1697570982.122717,2.2966599464416504
run_146,DONE,revcomp,cpp,True,2,7.2,3.524,0.0,1697570983.179306,1697570985.797867,2.618561029434204
run_147,DONE,revcomp,cpp,True,3,8.2,3.522,0.0,1697570986.8538969,1697570989.1723819,2.3184850215911865
run_148,DONE,revcomp,cpp,True,4,6.0,3.533,0.0,1697570990.227068,1697570992.8645818,2.6375138759613037
run_149,DONE,revcomp,cpp,True,5,8.3,3.527,0.0,1697570993.921154,1697570996.2418618,2.3207077980041504
