cpu_usage,mem_usage,disk_io
32.1,3.58557,0.0
57.1,4.00749,0.0
59.1,3.92509,0.0
63.6,4.02499,0.0
58.4,3.93019,0.0
59.6,4.26407,0.0
47.7,4.16293,0.0
52.9,4.20848,0.0
8.0,3.52822,0.0
